Timestamp,MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,SSID,Supported Rates,Extended Supported Rates,VHT Capabilities,HE Capabilities,Length,Label
1622474390.258438,f2:8b:f7:2b:c1:1f,11,11,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.278246,f2:8b:f7:2b:c1:1f,11,11,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.299936,f2:8b:f7:2b:c1:1f,6,4,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.31982,f2:8b:f7:2b:c1:1f,6,4,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.366017,7a:99:9e:e0:3a:e9,1,1,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,144,iPhone6_N
1622474390.386869,7a:99:9e:e0:3a:e9,1,1,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,144,iPhone6_N
1622474390.492043,7a:99:9e:e0:3a:e9,6,5,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.512874,7a:99:9e:e0:3a:e9,6,5,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.534054,7a:99:9e:e0:3a:e9,6,6,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.554897,7a:99:9e:e0:3a:e9,6,6,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.57609,7a:99:9e:e0:3a:e9,6,7,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.596661,7a:99:9e:e0:3a:e9,6,7,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.618355,7a:99:9e:e0:3a:e9,6,8,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.638755,7a:99:9e:e0:3a:e9,6,8,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.66051,7a:99:9e:e0:3a:e9,11,9,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.68021,7a:99:9e:e0:3a:e9,11,9,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.710685,7a:99:9e:e0:3a:e9,11,10,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.722637,7a:99:9e:e0:3a:e9,11,10,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.744296,7a:99:9e:e0:3a:e9,11,13,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474390.764634,7a:99:9e:e0:3a:e9,11,13,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474394.794626,26:85:96:e8:17:6b,6,6,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474394.815246,26:85:96:e8:17:6b,6,6,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474394.837116,26:85:96:e8:17:6b,6,7,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474394.856619,26:85:96:e8:17:6b,6,7,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474394.898679,26:85:96:e8:17:6b,6,8,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474394.920528,26:85:96:e8:17:6b,11,9,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474394.940832,26:85:96:e8:17:6b,11,9,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474394.9626,26:85:96:e8:17:6b,11,10,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474394.982951,26:85:96:e8:17:6b,11,10,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474395.004646,26:85:96:e8:17:6b,11,11,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474395.02506,26:85:96:e8:17:6b,11,11,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474395.066682,26:85:96:e8:17:6b,11,12,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474395.088192,26:85:96:e8:17:6b,11,13,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474395.108061,26:85:96:e8:17:6b,11,13,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474395.129324,26:85:96:e8:17:6b,1,1,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,144,iPhone6_N
1622474395.150365,26:85:96:e8:17:6b,1,1,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,144,iPhone6_N
1622474395.256138,26:85:96:e8:17:6b,6,4,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474395.276225,26:85:96:e8:17:6b,6,4,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474395.298412,26:85:96:e8:17:6b,6,5,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
1622474395.319379,26:85:96:e8:17:6b,6,5,214017ff00000000000000000000000000000000000000000000,0400088400000040,0017f20a00010400000000,,02040b16,0c1218243048606c,,,156,iPhone6_N
