Timestamp,MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,SSID,Supported Rates,Extended Supported Rates,VHT Capabilities,HE Capabilities,Length,Label
1684590034.777950,aa:ee:85:7d:bd:5a,6,6,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590034.798772,aa:ee:85:7d:bd:5a,6,6,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590035.007594,aa:ee:85:7d:bd:5a,11,11,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590035.027468,aa:ee:85:7d:bd:5a,11,11,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590035.594703,dd:4e:81:c7:6f:c0,1,1,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590035.615078,dd:4e:81:c7:6f:c0,1,1,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590035.827355,dd:4e:81:c7:6f:c0,6,6,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590035.847606,dd:4e:81:c7:6f:c0,6,6,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590036.057613,dd:4e:81:c7:6f:c0,11,11,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590036.077561,dd:4e:81:c7:6f:c0,11,11,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590048.177085,37:b0:87:0a:8f:3c,1,1,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590048.180872,37:b0:87:0a:8f:3c,1,1,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590048.417182,37:b0:87:0a:8f:3c,6,6,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590048.419054,37:b0:87:0a:8f:3c,6,6,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590048.630028,37:b0:87:0a:8f:3c,11,11,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590048.649521,37:b0:87:0a:8f:3c,11,11,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
1684590130.504673,fb:7f:31:a3:98:1c,1,1,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020028,193,S21Ultra-M_a
1684590130.544994,fb:7f:31:a3:98:1c,1,1,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020028,193,S21Ultra-M_a
1684590130.680433,fb:7f:31:a3:98:1c,6,6,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020028,193,S21Ultra-M_a
1684590130.720826,fb:7f:31:a3:98:1c,6,6,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020028,193,S21Ultra-M_a
1684590130.935731,fb:7f:31:a3:98:1c,11,11,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020028,193,S21Ultra-M_a
1684590130.975731,fb:7f:31:a3:98:1c,11,11,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020028,193,S21Ultra-M_a
1684590168.180441,a4:18:d0:ff:5d:53,1,1,2d001bffff000000000000000000000000000000000000000000,04004880014000400021,00904c0408bf0c7678910ffaff0000faff0020,,82848b96,0c1218243048606c,,020014,193,S21Ultra-M_a
